comment,text_clean,sentiment,label_encoded
Wahai rakyat indonesia mari kita perangi kejahatan dan para koruptor dan yg melindungi kejahata dan para2 pengkhiat bangsa dan  jg koruptor2..,wahai rakyat indonesia mari kita perangi kejahatan dan para koruptor dan yang melindungi kejahata dan para  pengkhiat bangsa dan jg koruptor ,negative,0
Bpk prabowo mau mencari perang dan sdh tau keresahzan rakyat tp malah bpk pasang badan.,bpk prabowo mau mencari perang dan sudah tau keresahzan rakyat tapi malah bpk pasang badan,negative,0
Pak prabowo mending mundur sblm negara ini di nepalkan agar bpk gak terhimbas dari  penepalan mending secara hormat mundur...,pak prabowo mending mundur sblm negara ini di nepalkan agar bpk tidak terhimbas dari penepalan mending secara hormat mundur,negative,0
dari awal aku sdah TDK percaya SM Prabowo dan terbukti,dari awal aku sdah tidak percaya sama prabowo dan terbukti,negative,0
Pak prabowo ingat pak umur bpk sdh bau tanah knp ada kesempatan utk bpk benar perjuangkan  nasibbangsa dan negara...,pak prabowo ingat pak umur bpk sudah bau tanah knp ada kesempatan untuk bpk benar perjuangkan nasibbangsa dan negara,negative,0
Sungguh2 kecewa berat....,sungguh  kecewa berat,negative,0
Sama pak   hsrapankujg  dgn bpk prabowo  sdh puput...,sama pak hsrapankujg dengan bpk prabowo sudah puput,negative,0
Ternyata pak prabowo masih melindungi kejahatan dan pengkhianat2 di negara indonesia ini... jujur saya jg kecewa dgn bpk prabowo dan berharap beliau 100% dgn pak prabowo...,ternyata pak prabowo masih melindungi kejahatan dan pengkhianat  di negara indonesia ini jujur saya jg kecewa dengan bpk prabowo dan berharap beliau   dengan pak prabowo,negative,0
Inisdh gak bisa dibiarkan klu negara inihanya mikirin kekuasaan dan semena2 tanpa tdk peduli dgn jeritan dan harspan rakyat indonesia...,inisdh tidak bisa dibiarkan kalau negara inihanya mikirin kekuasaan dan semena  tanpa tidak peduli dengan jeritan dan harspan rakyat indonesia,negative,0
Sekarang siapa yg berkuasa pak... jd benar llu negara ini benar2 hrs di nepalkan dulu spt bandung lautan api...,sekarang siapa yang berkuasa pak jadi benar llu negara ini benar  hrs di nepalkan dulu spt bandung lautan api,negative,0
Demo kyak nepal,demo kyak nepal,neutral,1
"Hutang Budi, membuat hopeng, hopeng berharap yang penting jadi hasilnya saling berbagi bahagia dan derita.😅",hutang budi membuat hopeng hopeng berharap yang penting jadi hasilnya saling berbagi bahagia dan derita,neutral,1
"Hati -hati dgn tindakan menggerakan Rakyat untuk mslh Prabowo, Gibran bisa naik.",hati hati dengan tindakan menggerakan rakyat untuk mslh prabowo gibran bisa naik,neutral,1
"Memang hrs didukung pk jokowi, karna tegas membangun",memang hrs didukung pk jokowi karna tegas membangun,positive,2
"Jangan sama Mulyono sama gengsol aja takut.
Pupus sudah harapan rakyat jadi sejahtera.",jangan sama mulyono sama gengsol saja takut pupus sudah harapan rakyat jadi sejahtera,negative,0
gemagah biar dikatakan sbgaivpahlawan kerinan,gemagah biar dikatakan sbgaivpahlawan kerinan,neutral,1
ytang joko wivditwanggung tepibpensiunan dibiarkan,ytang joko wivditwanggung tepibpensiunan dibiarkan,negative,0
Rakyat makin susah pejabat makin kaya,rakyat makin susah pejabat makin kaya,negative,0
Indonesia harus dinepalkan selesai koruptor silih berganti,indonesia harus dinepalkan selesai koruptor silih berganti,negative,0
😂😂😂 yang gak suka pada stress...pasti pada tepuk jidat 😂😂...hadeuh gak sesuai harapan mereka... cepat2 pada pada berobat ya...takut jadi tambah parah....😂😂😂😂😂,yang tidak suka pada stress pasti pada tepuk jidat hadeuh tidak sesuai harapan mereka cepat  pada pada berobat ya takut jadi tambah parah,neutral,1
"Piling juga bngsa ini bubar ,sudah tidak ada harapan',apa yg mau di perjuangkan rakyat nya juga sama saja",piling juga bngsa ini bubar sudah tidak ada harapan apa yang mau di perjuangkan rakyat nya juga sama saja,negative,0
Susah kalau orang sudah tersandra  sampai kapanpun gak akan bebas bergerak.tinggal tunggu saja kegaduhan yg berkepanjangan.karenaasing2 mempertahankan ego nya,susah kalau orang sudah tersandra sampai kapanpun tidak akan bebas bergerak tinggal tunggu saja kegaduhan yang berkepanjangan karenaasing  mempertahankan ego nya,negative,0
"Ayo Rakyat Islami Indonesia Bersatu Membela Roy Suryo dkk, Ayo kita berjuang Berjihad untuk Membela Kebenaran, Ayo kapan lagi kita berjuang Berjihad menjadi syuhada, Allahuakbar Allahuakbar Allahuakbar , Alhamdulillah Polda Metro Membuka Lowongan untuk Menjadikan kita Khusus nya Umat' Islam Indonesia Untuk menjadi syuhada, Alhamdulillah Alhamdulillah, Allahuakbar Allahuakbar Ayo Rakyat Islami Indonesia Bersatu Membela Roy Suryo dkk, Ayo kita berjuang Berjihad untuk Membela Kebenaran, Ayo kapan lagi kita berjuang Berjihad menjadi syuhada, Allahuakbar Allahuakbar Allahuakbar",ayo rakyat islami indonesia bersatu membela roy suryo dkk ayo kita berjuang berjihad untuk membela kebenaran ayo kapan lagi kita berjuang berjihad menjadi syuhada allahuakbar allahuakbar allahuakbar alhamdulillah polda metro membuka lowongan untuk menjadikan kita khusus nya umat islam indonesia untuk menjadi syuhada alhamdulillah alhamdulillah allahuakbar allahuakbar ayo rakyat islami indonesia bersatu membela roy suryo dkk ayo kita berjuang berjihad untuk membela kebenaran ayo kapan lagi kita berjuang berjihad menjadi syuhada allahuakbar allahuakbar allahuakbar,neutral,1
"Ayo Rakyat Islami Indonesia Bersatu Membela Roy Suryo dkk, Ayo kita berjuang Berjihad untuk Membela Kebenaran, Ayo kapan lagi kita berjuang Berjihad menjadi syuhada, Allahuakbar Allahuakbar Allahuakbar , Alhamdulillah Polda Metro Membuka Lowongan untuk Menjadikan kita Khusus nya Umat' Islam Indonesia Untuk menjadi syuhada, Alhamdulillah Alhamdulillah, Allahuakbar Allahuakbar Ayo Rakyat Islami Indonesia Bersatu Membela Roy Suryo dkk, Ayo kita berjuang Berjihad untuk Membela Kebenaran, Ayo kapan lagi kita berjuang Berjihad menjadi syuhada, Allahuakbar Allahuakbar Allahuakbar",ayo rakyat islami indonesia bersatu membela roy suryo dkk ayo kita berjuang berjihad untuk membela kebenaran ayo kapan lagi kita berjuang berjihad menjadi syuhada allahuakbar allahuakbar allahuakbar alhamdulillah polda metro membuka lowongan untuk menjadikan kita khusus nya umat islam indonesia untuk menjadi syuhada alhamdulillah alhamdulillah allahuakbar allahuakbar ayo rakyat islami indonesia bersatu membela roy suryo dkk ayo kita berjuang berjihad untuk membela kebenaran ayo kapan lagi kita berjuang berjihad menjadi syuhada allahuakbar allahuakbar allahuakbar,neutral,1
masak jokowi mecat didu salah,masak jokowi mecat didu salah,negative,0
"Kirain bisa jadi HARAPAN RAKYAT NKRI!!!! Tapi ternyata masih boneka mulyono tidak bisa disembunyikan pasti tersingkap kebenarannya.
Rakyat tidak bisa dibohongi ditipu lagi sekalipun mereka masih berusaha menipu Rakyat NKRI!!!!
Apakah ini tanda2 kondisi Bangsa ini bisa lebih ambur adul dari sebelumnya??? baik dari segi hukum keadilan dll.  Berbahaya bagi masa depan Bangsa 🇲🇨🇲🇨🇲🇨.
Arogansi kediktatoran akan meruntuhkan mereka sendiri dan waktu pasti akan menjawabnya!!!
Rakyat NKRI BERSATU🇲🇨🇲🇨🇲🇨",kirain bisa jadi harapan rakyat nkri tapi ternyata masih boneka mulyono tidak bisa disembunyikan pasti tersingkap kebenarannya rakyat tidak bisa dibohongi ditipu lagi sekalipun mereka masih berusaha menipu rakyat nkri apakah ini tanda  kondisi bangsa ini bisa lebih ambur adul dari sebelumnya baik dari segi hukum keadilan dll berbahaya bagi masa depan bangsa arogansi kediktatoran akan meruntuhkan mereka sendiri dan waktu pasti akan menjawabnya rakyat nkri bersatu,negative,0
"Lanjutkan bpk, rakyat sudah gk punya harapan lg ke prabowoʻ",lanjutkan bpk rakyat sudah tidak punya harapan lg ke prabowo,negative,0
YAALLOH mudah2an belilah pertolongan kepada bapak 2yang berjuang,yaalloh mudah an belilah pertolongan kepada bapak  yang berjuang,neutral,1
"Mundur aja pak purbaya dari menteri keuangan, ngapain juga perang kalau pemimpin GK satu visi. Cuma jadi sirkus aja nanti percayalah.",mundur saja pak purbaya dari menteri keuangan ngapain juga perang kalau pemimpin tidak satu visi cuma jadi sirkus saja nanti percayalah,negative,0
"apa mungkin prabowo apa nunggu di reformasi ,entahlah",apa mungkin prabowo apa nunggu di reformasi entahlah,neutral,1
rakyat sudah muak 1 tahun.d pimpin orang takpunya pendirian sendiri Masih d Seter wowi.wo.....wi....,rakyat sudah muak   tahun d pimpin orang takpunya pendirian sendiri masih d seter wowi wo wi,negative,0
Dikira di usut tuntas.  Ternyata tutas.. 😭😭😭😭,dikira di usut tuntas ternyata tutas,negative,0
Bodo amat harapan loh Dudu didu,bodo amat harapan loh dudu didu,neutral,1
Yang salah otak said didu,yang salah otak said didu,neutral,1
Kridibilitas Prabowo dipertanyakan dg adanya ambil alih Woosh yg bermasalah ada apa ini,kridibilitas prabowo dipertanyakan dengan adanya ambil alih woosh yang bermasalah ada apa ini,negative,0
Terus orang baik.. rakyat ada di belakang orang baik,terus orang baik rakyat ada di belakang orang baik,neutral,1
Ada apa dng bangsa ini.di kota  itu 9 pemimpin TDK aka berbuat kebaikan mereka selaluh bikin kerusakan di muka bumi.,ada apa dng bangsa ini di kota itu   pemimpin tidak aka berbuat kebaikan mereka selaluh bikin kerusakan di muka bumi,negative,0
"Kayak mantan, saya merasa 2x dikhianati 😢,,,",kayak mantan saya merasa  x dikhianati,negative,0
Pasti kaget karena mereka Pembenci Jokowi Didu kepanasan hehehe kasihan delo,pasti kaget karena mereka pembenci jokowi didu kepanasan hehehe kasihan delo,positive,2
"Prabowo itu ingin menyengsarakan rakyat karna berulang kali calon gk menang sampai rela jadi mentri rivalnya, ngeri",prabowo itu ingin menyengsarakan rakyat karna berulang kali calon tidak menang sampai rela jadi mentri rivalnya ngeri,negative,0
Rombongan bapak2 penggosip😂,rombongan bapak  penggosip,neutral,1
"Dari awal nya juga orang Jokowi. Jadi wajar jika Prabowo pasti akan membela Jokowi. Apalagi wakilnya anak Jokowi. 

Negara tidak akan beres di masa Prabowo. Pergesekan terus akan berlanjut.",dari awal nya juga orang jokowi jadi wajar jika prabowo pasti akan membela jokowi apalagi wakilnya anak jokowi negara tidak akan beres di masa prabowo pergesekan terus akan berlanjut,negative,0
Giliran punya pemimpin yang banyak nangkepin koroptor malah banyak orang kyak ginin .,giliran punya pemimpin yang banyak nangkepin koroptor malah banyak orang kyak ginin,neutral,1
Tidak masalah dia kan sahabatku walaupun bagaimana tetap saya bela walaupun rakyat tidak setuju.,tidak masalah dia kan sahabatku walaupun bagaimana tetap saya bela walaupun rakyat tidak setuju,positive,2
Itulah jendral termul 😅😅😅,itulah jendral termul,neutral,1
"Prabowo lebih membela koruptor ketimbang membela rakyat kecil yg LG kesusahan,....",prabowo lebih membela koruptor ketimbang membela rakyat kecil yang lg kesusahan,negative,0
"kan Prabowo sendiri yg ngomong.. HIDUP JOKOWI !!!!
makanya kasus2 yg bgtu byk melibatkan Jokowi GK pernah di proses. 
Sia2 aja udah rakyat berharap sama Prabowo",kan prabowo sendiri yang ngomong hidup jokowi makanya kasus  yang bgtu byk melibatkan jokowi tidak pernah di proses sia  saja sudah rakyat berharap sama prabowo,negative,0
Pelindung kejahatan. Memang pantas Indonesia dibinasakan.. Allahu Akbar.. Allahu Khollaaqul 'Aliim.. ☝️☝️☝️🔱🔱🔱🔥🔥🔥🌍🌍🌍⚡⚡⚡⛈️⛈️⛈️🌪️🌪️🌪️🌀🌀🌀🇮🇩🇸🇦🇵🇸,pelindung kejahatan memang pantas indonesia dibinasakan allahu akbar allahu khollaaqul aliim,negative,0
"KORUPTOR  :
DI  PELIHARA  . 
MALING  YANG  TOLONG
MALING  JUGA  . 

OMON  OMON   SAJA PEMANIS   BIBIR   . 

KATANYA  KEJAR KORUPTOR  SAMPAI
ANTARTIKA   ? 

KORUPTOR  ADANYA  :
DI  KIRI  , KANAN  DAN
SEKITAR  KITA  . 

ALLOH  HO  ALAM  .",koruptor di pelihara maling yang tolong maling juga omon omon saja pemanis bibir katanya kejar koruptor sampai antartika koruptor adanya di kiri kanan dan sekitar kita alloh ho alam,negative,0
PRABOWO TAKUTLAH ADZAB ALLAH SELAMATKAN AKHIRATMU JANGAN MELINDUNGI MANUSIA PENDUSTA HIDUP INI SEBENTAR,prabowo takutlah adzab allah selamatkan akhiratmu jangan melindungi manusia pendusta hidup ini sebentar,negative,0
Kasihan pak PRABOWO di warisi utang oleh JOKOWI yg gak kaleng2.,kasihan pak prabowo di warisi utang oleh jokowi yang tidak kaleng ,negative,0
usut spy tdk membias di publik,usut spy tidak membias di publik,negative,0
Calon mayat sutomoA2....,calon mayat sutomoa ,neutral,1
Kenpa ya wapres gx muncul dgn ksus ini  untuk menyelesai kan ny coba disuruh kepasar pasti dia begegas,kenpa ya wapres gx muncul dengan ksus ini untuk menyelesai kan ny coba disuruh kepasar pasti dia begegas,negative,0
Kpk melempem kurang gercep masih kalah sama Kejagung,kpk melempem kurang gercep masih kalah sama kejagung,negative,0
"uda gus, jgn jd pahlawan kemaleman,, gibran ma jokowi aja suruh bayar 😂😂😂",uda gus jgn jadi pahlawan kemaleman gibran ma jokowi saja suruh bayar,negative,0
Sy ngak yakin hukum akan tegak budayanya  tegaknya di posisi uang dulu .,saya ngak yakin hukum akan tegak budayanya tegaknya di posisi uang dulu,negative,0
"Pak AHY  Yth  utang whoosh ya dibayar  ,tetapi mereka yang berkaitan dengan whoosh sangat perlu untuk diperiksa  ,semoga bermanfaat",pak ahy yth utang whoosh ya dibayar tetapi mereka yang berkaitan dengan whoosh sangat perlu untuk diperiksa semoga bermanfaat,negative,0
"Sebaiknya dilunasi supaya tidak membengkak, tapi indikasi ....itu harus di telusuri dan tindak bila ada permainan tanpa pandang bulu, supaya kedepannya siapa saja yang mempunyai kewenangan tidak melakukan perbuatan melangar aturan",sebaiknya dilunasi supaya tidak membengkak tapi indikasi itu harus di telusuri dan tindak bila ada permainan tanpa pandang bulu supaya kedepannya siapa saja yang mempunyai kewenangan tidak melakukan perbuatan melangar aturan,negative,0
"gak perlu laporan...
keburu kabur tu koruptornya...",tidak perlu laporan keburu kabur tu koruptornya,negative,0
Betul cuma ternak abah yg selalu kepo,betul cuma ternak abah yang selalu kepo,neutral,1
Itu bangunan negara' Indonesia yang di kerjakan era jokowi tak ada indikasi korupsi,itu bangunan negara indonesia yang di kerjakan era jokowi tidak ada indikasi korupsi,positive,2
Korupsi itu .jaminan freport,korupsi itu jaminan freport,neutral,1
Ayo selidiki jgn takut jgn ragu harus netral tanpa pandang bulu..periksa jokowi dan para menteri² nya yg dulu.bahlil dan Erik tohir juga d periksa,ayo selidiki jgn takut jgn ragu harus netral tanpa pandang bulu periksa jokowi dan para menteri  nya yang dulu bahlil dan erik tohir juga d periksa,negative,0
"Jkw masa tuanya tidak akan tenang. Terbongkar satu persatu semua kelicikannya.
Syukurlah bapak Prabowo berpihak untuk rakyat..",jkw masa tuanya tidak akan tenang terbongkar satu persatu semua kelicikannya syukurlah bapak prabowo berpihak untuk rakyat,negative,0
Negara di gadaikan demi kereta cepat 😂,negara di gadaikan demi kereta cepat,negative,0
Korupsi Whoosss ( kereta cepat ) adalah Penghianat Bangsa,korupsi whooss kereta cepat adalah penghianat bangsa,negative,0
"Kereta whoosh pake duit negara duit rakyat ,rakyat yg bayar. bukan pake duit si idola lue termul",kereta whoosh pake duit negara duit rakyat rakyat yang bayar bukan pake duit si idola lue termul,negative,0
"KPK harus bergerak dan bertindak slidiki, sudah ada bukti, adili",kpk harus bergerak dan bertindak slidiki sudah ada bukti adili,negative,0
Untuk apa di lanjutkan kereta cepat jkt-surabaya yg sudah ada aja masih terutang ( proyek rugi ),untuk apa di lanjutkan kereta cepat jkt surabaya yang sudah ada saja masih terutang proyek rugi,negative,0
Babak baru ayo KPK segerakan periksa,babak baru ayo kpk segerakan periksa,negative,0
Pelunasan gundulmu. PEMDA BANYAK DEFISIT ANGGARAN PROYEK banyak tunda bayar,pelunasan gundulmu pemda banyak defisit anggaran proyek banyak tunda bayar,negative,0
"Tahan dulu, jgn dibayar",tahan dulu jgn dibayar,negative,0
Masalahnya KPK atau kejaksaan nya punya nyali nggak.....atau jangan2....eng...ing...eng....???,masalahnya kpk atau kejaksaan nya punya nyali tidak atau jangan  eng ing eng,negative,0
Peran DPR semakin meredup  dalam  negara ini ...ayo  kepolisian . KPK . Kejaksaan  tunjukan fungsi  nya ...kaliyan  di gajih dari keringat rakyat .... ...mana rasa malu dan tanggung jawab kalian,peran dpr semakin meredup dalam negara ini ayo kepolisian kpk kejaksaan tunjukan fungsi nya kaliyan di gajih dari keringat rakyat mana rasa malu dan tanggung jawab kalian,negative,0
Orang haus kekuasaan dan menghalalkan segala cara demi jabatan itu gk mungkin jujur dan adil itu FAKTA.. krn d matanya hnya duit ingin memperkaya diri sendiri.. itu harus d penjarakan.. biar rakyat makmur.,orang haus kekuasaan dan menghalalkan segala cara demi jabatan itu tidak mungkin jujur dan adil itu fakta karna d matanya hnya duit ingin memperkaya diri sendiri itu harus d penjarakan biar rakyat makmur,negative,0
"Pulangin aja keretanya kita ga butuh serahin orgny yg kasih acc itu terserah mau diapain, ribet amat..",pulangin saja keretanya kita tidak butuh serahin orgny yang kasih acc itu terserah mau diapain ribet amat,negative,0
Kpk kurang inisiatif dalam kasus Korupsi dan selalu bergerak ketika masalah itu sudah ramai di medsos..,kpk kurang inisiatif dalam kasus korupsi dan selalu bergerak ketika masalah itu sudah ramai di medsos,negative,0
Biar jokowi dan luhut yang harus bayar,biar jokowi dan luhut yang harus bayar,negative,0
"KPK, JAKSA AGUNG apalagi KAPOLRI  tdk akan berani tangkap / penjarakan Jokowi..
yang bisa mengadili Jokowi cuma Malaikat dalam kuburrr.. dan Jokowi percaya klo yg ini pasti terjadi..",kpk jaksa agung apalagi kapolri tidak akan berani tangkap penjarakan jokowi yang bisa mengadili jokowi cuma malaikat dalam kuburr dan jokowi percaya kalau yang ini pasti terjadi,negative,0
